permno,SICCD,NCUSIP,TICKER,COMNAM
16750,Z,83418M10,SOI,SOLARIS OILFIELD INFRSTR INC
16751,8731,G1119610,BHVN,BIOHAVEN PHARM HOLDING CO LTD
16752,7375,02134610,AABA,ALTABA INC
16753,4813,02156K10,ATUS,ALTICE USA INC
16754,6726,01883H10,CBH,ALLIANZGI CONV & INC 2024 T T FD
16755,5961,09523Q10,APRN,BLUE APRON HOLDINGS INC
16756,6712,12441110,BY,BYLINE BANCORP INC
16757,6726,26922A69,BVAL,E T F SERIES SOLUTIONS
16758,3690,,,CUTLER HAMMER INC
16759,Z,06160810,BACN,BANK COMPUTER NETWORK CORP
16760,6726,26922A71,GOAU,E T F SERIES SOLUTIONS
16761,6726,26922A72,OCIO,E T F SERIES SOLUTIONS
16762,6726,38143047,GIGB,GOLDMAN SACHS E T F TRUST
16763,6726,38143060,GSSC,GOLDMAN SACHS E T F TRUST
16764,6733,38741L10,GPMT,GRANITE POINT MORTGAGE TRUST INC
16765,8731,62857J10,MYO,MYOMO INC
16767,6711,06615710,BNKF,BANKERS FIRST CORP
16768,6798,72964010,PLYM,PLYMOUTH INDUSTRIAL REIT INC
16769,6726,78355W46,GMFL,RYDEX E T F TRUST
16770,6798,78649D10,SAFE,SAFETY INCOME & GROWTH INC
16771,6722,87265610,TPGE,T P G PACE ENERGY HOLDINGS CORP
16772,6726,92790A30,VESH,VIRTUS E T F TR II
16773,9999,00726A10,ADOM,ADOMANI INC
16775,6711,06626110,BKMG,BANKERS MORTGAGE CORP
16776,9999,00887A10,ALRN,AILERON THERAPEUTICS INC
16777,9999,04685N10,ATNX,ATHENEX INC
16778,,,,
16779,9999,10104410,BOMN,BOSTON OMAHA CORP
16780,9999,87228010,CGBD,TCG BDC INC
16781,9999,16282810,CKPT,CHECKPOINT THERAPEUTICS INC
16782,2030,,,CHICKASHA COTTON OIL CO
16783,9999,25985T10,DOVA,DOVA PHARMACEUTICALS INC
16784,9999,29667J10,ESQ,ESQUIRE FINANCIAL HOLDINGS
16785,6726,33739P86,FCAL,FIRST TR EXCHANGE TRADED FD III
16786,9999,34552310,FRSX,FORESIGHT AUTONOMOUS HLDGS LTD
16787,,,,
16788,Z,48242A10,KBLM,K B L MERGER CORP IV
16789,9999,60765P10,MMDM,MODERN MEDIA ACQUISITION CORP
16791,5621,06627910,BKNT,BANKERS NOTE INC
16792,9999,59045L10,MRSN,MERSANA THERAPEUTICS INC
16793,,,,
16794,9999,G6375R10,NESR,NATIONAL ENERGY SVCS REUNIT CORP
16795,,,,
16796,6726,33738R78,RNDM,FIRST TRUST E T F VI
16797,6726,33738R73,RNDV,FIRST TRUST E T F VI
16798,6726,33738R77,RNEM,FIRST TRUST E T F VI
16799,6726,33738R76,RNLC,FIRST TRUST E T F VI
16800,6726,33738R75,RNMC,FIRST TRUST E T F VI
16801,6726,33738R74,RNSC,FIRST TRUST E T F VI
16802,,,,
16803,3410,,,NATIONAL CAN CORP
16804,6311,06629310,BSEC,BANKERS SECURITY LIFE INS SOC
16805,9999,82536T10,SSTI,SHOTSPOTTER INC
16806,,,,
16807,6726,92647N69,VSMV,VICTORY PORTFOLIOS II
16808,9999,98753720,YGYI,YOUNGEVITY INTERNATIONAL INC
16809,6531,46590V10,JBGS,J B G SMITH PROPERTIES
16812,Z,06637210,BTSC,BANKERS TRUST S C COLUMBIA
16813,6733,87266M10,TRTX,T P G RE FINANCE TRUST INC
16814,,,,
16815,9999,G1142P10,BCAC,BISON CAPITAL ACQUISTION CORP
16816,9999,10922N10,BHF,BRIGHTHOUSE FINANCIAL INC
16818,9999,13173L10,CLXT,CALYXT INC
16819,9999,19188U20,CODA,CODA OCTOPUS GROUP INC
16820,,,,
16821,9999,26952G10,EFBI,EAGLE FINANCIAL BANCORP INC
16822,6726,46434G76,EMXC,ISHARES INC
16823,6726,74347B39,EQRR,PROSHARES TRUST
16824,9999,48311910,KALA,KALA PHARMACEUTICALS INC
16825,,,,
16826,9999,G6433510,NEWA,NEWATER TECHNOLOGY INC
16827,9999,71639T10,PETQ,PETIQ INC
16828,9999,74930B10,RBB,R B B BANCORP
16829,9999,75737F10,RDFN,REDFIN CORPORATION
16830,9999,82622H10,SNNA,SIENNA BIOPHARMACEUTICALS INC
16831,6726,52468L87,SQLV,LEGG MASON ETF INVESTMENT TR
16832,6726,46435G24,SUSB,ISHARES TRUST
16833,6726,46435G19,SUSC,ISHARES TRUST
16834,9999,90238J10,TYME,TYME TECHNOLOGIES INC
16835,6726,00768Y55,FNG,ADVISORSHARES TRUST
16836,6799,05208W10,AUG,AURYN RESOURCES INC
16837,6035,05491N10,BBX,B B X CAPITAL CORP NEW
16839,,,,
16840,6726,25460E65,EUXL,DIREXION SHARES E T F TRUST
16841,6726,27831H10,EFL,EATON VANCE FL RATE 2022 T TM TR
16842,6726,44053G60,HSPX,HORIZONS E T F TR I
16843,6726,66538H63,IBD,NORTHERN LIGHTS FUND TR IV
16844,1041,82639W10,SMTS,SIERRA METALS INC
16845,6726,91733T30,USOU,U S C F ETF TRUST
16847,6711,06648010,BIOW,BANKS IOWA INC
16848,6726,91733T40,USOD,U S C F ETF TRUST
16849,1041,G1757E11,CMCL,CALEDONIA MINING CORP PLC
16850,7373,59483730,MFGP,MICRO FOCUS INTERNATIONAL PLC
16851,2821,26078J10,DWDP,DOWDUPONT INC
16852,3670,20009T10,CBMX,COMBIMATRIX CORP
16853,9999,06452010,BPRN,BANK OF PRINCETON
16855,Z,53109010,LIBN,LIBERTY NATL CORP
16856,9999,04530L20,ASPU,ASPEN GROUP INC
16857,9999,17322U20,CTXR,CITIUS PHARMACEUTICALS INC
16858,6726,25460E68,EMBU,DIREXION SHARES E T F TRUST
16859,6726,33733A20,EDOW,FIRST TRUST EXCHANGE TRADED FUND
16860,6726,33739P85,FPEI,FIRST TR EXCHANGE TRADED FD III
16861,6726,38748G10,BAR,GRANITESHARES GOLD TRUST
16862,3810,,,MOTOR PRODS CORP
16863,,,,
16864,Z,42588L10,HCAC,HENNESSY CAPITAL ACQN CORP III
16865,1041,49741E10,KL,KIRKLAND LAKE GOLD LTD
16866,1389,75282U10,RNGR,RANGER ENERGY SERVICES INC
16867,6726,84858T10,FMDG,SPINNAKER E T F TRUST
16868,6726,84858T20,FFIU,SPINNAKER E T F TRUST
16869,6726,89349P10,DMRL,TRANSAMERICA E T F TRUST
16870,4920,,,PACIFIC LTG CORP
16871,6726,89349P20,DMRM,TRANSAMERICA E T F TRUST
16872,6726,89349P30,DMRS,TRANSAMERICA E T F TRUST
16873,6726,89349P40,DMRI,TRANSAMERICA E T F TRUST
16874,6799,G8982712,TPGH,T P G PACE HOLDINGS CORP
16875,5169,G9329Z10,VNTR,VENATOR MATERIALS PLC
16876,6726,46435G16,AMCA,ISHARES TRUST
16877,9999,G2120A10,CIFS,CHINA INTERNET NATIONWIDE FIN SV
16879,6726,18557510,CMTA,CLEMENTIA PHARMACEUTICALS INC
16880,9999,G2379F10,CNAC,CONSTELLATION ALPHA CAPITAL CORP
16883,9999,16842Q10,CSSE,CHICKEN SOUP FOR SOUL ENTMT INC
16887,9999,27780230,ESDI,EASTSIDE DISTILLING INC
16890,2732,06682110,BNTA,BANTA GEORGE INC
16894,9999,Q4937610,IMTE,INTEGRATED MEDIA TECHNOLOGY LTD
16895,9999,45579J10,INDU,INDUSTREA ACQUISITION CORP
16898,2731,06682410,,BANTAM BOOKS INC
16903,9999,62818Q10,MBIO,MUSTANG BIO INC
16904,9999,68375010,OPNT,OPIANT PHARMACEUTICALS INC
16905,9999,68839710,OSPR,OSPREY ENERGY ACQUISITION CORP
16911,2752,70957E10,WRLS,PENSARE ACQUISITION CORP
16913,,,,
16914,,,,
16915,7389,23258P10,CTEK,CYNERGISTEK INC
16917,7372,09215C10,BKI,BLACK KNIGHT INC
16919,3531,06713110,BARB,BARBER GREENE CO
16920,3634,40701T10,HBB,HAMILTON BEACH BRANDS HLDG CO
16921,9999,00183L10,ANGI,ANGI HOMESERVICES INC
16922,9999,04820610,ATAC,ATLANTIC ACQUISITION CORP
16923,,,,
16924,9999,24344T10,DCPH,DECIPHERA PHARMACEUTICALS INC
16925,9999,31421V10,FSAC,FEDERAL STREET ACQUISITION CORP
16926,2210,,,CANNON MILLS CO
16927,9999,03958710,FUV,ARCIMOTO INC
16928,9999,50114710,KRYS,KRYSTAL BIOTECH INC
16929,9999,67022C10,NCNA,NUCANA PLC
16930,9999,65413A10,NITE,NIGHTSTAR THERAPEUTICS PLC
16931,,,,
16932,9999,77543R10,ROKU,ROKU INC
16933,,,,
16935,3562,06741910,BARD,BARDEN CORP
16936,9999,89478910,TRMT,TREMONT MORTGAGE TRUST
16937,9999,G9892K10,ZKIN,Z K INTERNATIONAL GROUP CO LTD
16938,7372,98887Q10,ZLAB,ZAI LAB LIMITED
16939,Z,55428210,MDA,MACDONALD DETTWILER & ASSOC LTD
16940,7623,08653C10,BSTI,BEST INC
16941,6726,18386R20,BSCR,CLAYMORE E T F TRUST
16943,Z,06944710,BBRL,BARTON BRANDS LTD
16944,6726,18386R40,BSJP,CLAYMORE E T F TRUST
16945,6726,26922A65,MXDU,E T F SERIES SOLUTIONS
16946,6726,26922A66,RBIN,E T F SERIES SOLUTIONS
16947,6726,26922A67,RBUS,E T F SERIES SOLUTIONS
16948,6726,35473P85,FLMB,FRANKLIN TEMPLETON E T F TRUST
16949,6726,35473P86,FLMI,FRANKLIN TEMPLETON E T F TRUST
16951,2834,06781510,BPHR,BARNES HIND PHARMACEUTICALS
16952,6726,38143045,GHYB,GOLDMAN SACHS E T F TRUST
16953,6726,41653L30,HTRB,HARTFORD FUNDS E T TRUST
16954,6726,46435UAA,IBDS,ISHARES TRUST
16955,6726,50076786,OBOR,KRANESHARES TRUST
16956,6726,67077P10,JEMD,NUVEEN EMERG MKTS DEBT 2022 TT F
16957,1381,67420T20,OMP,OASIS MIDSTREAM PARTNERS LP
16958,6726,72202L36,MFUS,PIMCO EQUITY SERIES
16959,6726,72202L37,MFDX,PIMCO EQUITY SERIES
16960,6726,72202L38,MFEM,PIMCO EQUITY SERIES
16961,5169,73943T10,PQG,P Q GROUP HOLDINGS INC
16962,Z,74979W10,RYB,R Y B EDUCATION INC
16963,4724,G2735810,DESP,DESPEGAR COM CORP
16964,6799,G8250R10,IPOA,SOCIAL CAP HEDOSOPHIA HLDGS CORP
16965,6531,34623210,FOR,FORESTAR GROUP INC NEW
16966,5712,87105L10,SWCH,SWITCH INC
16967,9999,14178810,CARG,CARGURUS INC
16968,9999,60937P10,MDB,MONGODB INC
16969,5330,,,GRANT W T CO
16970,,,,
16971,9999,63845R10,EYE,NATIONAL VISION HOLDINGS INC
16973,9999,00372Y10,ABLX,ABLYNX N V
16974,9999,05475440,AYTU,AYTU BIOSCIENCE INC
16975,9999,09216T10,BRAC,BLACK RIDGE ACQUISITION CORP
16976,9999,13215210,CATC,CAMBRIDGE BANCORP
16978,Z,00900210,AIMX,AIMEXCO INC
16979,6726,92647N80,CEY,VICTORY PORTFOLIOS II
16980,9999,26146L10,DOTA,DRAPER OAKWOOD TECH ACQ INC
16981,9999,30258N10,FAT,F A T BRANDS INC
16982,9999,31609R10,FDBC,FIDELITY D & D BANCORP INC
16983,9999,30258M10,FFBW,F F B W INC
16984,9999,34553D10,FSCT,FORESCOUT TECHNOLOGIES INC
16985,2850,,,INTERCHEMICAL CORP
16986,3662,06850910,BARR,BARRINGER RESOURCES INC
16987,,,,
16988,9999,45074Q10,IAM,I AM CAPITAL ACQUISITION CO
16989,9999,68752L10,KIDS,ORTHOPEDIATRICS CORP
16990,9999,G2836510,LYL,DRAGON VICTORY INTERNATIONAL LTD
16991,,,,
16992,9999,68404V10,OPTN,OPTINOSE INC
16994,Z,06865310,BCHK,BARRIS CHUCK PRODUCTIONS INC
16995,Z,69290X10,PDLB,P D L COMMUNITY BANCORP
16996,6726,74255Y85,PMOM,PRINCIPAL EXCHANGE TRADED FUNDS
16997,6726,74255Y86,PVAL,PRINCIPAL EXCHANGE TRADED FUNDS
16998,9999,76761L10,REDU,RISE EDUCATION CAYMAN LTD
16999,9999,78138620,RMBL,RUMBLEON INC
17000,9999,76243J10,RYTM,RHYTHM PHARMACEUTICALS INC
17001,6726,74255Y87,USMC,PRINCIPAL EXCHANGE TRADED FUNDS
17002,4612,0556EL10,BPMP,B P MIDSTREAM PARTNERS LP
17003,6726,19761L50,DIAL,COLUMBIA E T F TRUST I
17004,6726,26189A10,DCF,DREYFUS ALCENTRA GC IN 24 TT FD
17005,5660,,,MELVILLE SHOE CORP
17006,5944,06889010,BJEW,BARRY S JEWELERS INC
17007,6726,26922A56,CHGX,E T F SERIES SOLUTIONS
17008,6726,26923G84,VGFO,ETFIS SERIES TRUST I
17009,6726,26924G81,AIEQ,E T F MANAGERS TRUST
17010,6726,45409F82,MMIT,INDEXIQ ACTIVE E T F TRUST
17011,6726,45409F84,MMIN,INDEXIQ ACTIVE E T F TRUST
17012,6726,50076785,KGRN,KRANESHARES TRUST
17013,5320,,,SPIEGEL INC
17014,3494,06957610,BART,BARTON VALVE INC
17015,6726,50076787,KEMQ,KRANESHARES TRUST
17016,6726,66538H53,BIBL,NORTHERN LIGHTS FUND TR IV
17017,3589,67091K30,NES,NUVERRA ENVIRONMENTAL SOLUTS INC
17018,6726,67092P87,NUBD,NUSHARES E T F TRUST
17019,6799,74779810,QD,QUDIAN INC
17020,6726,80852472,SCHK,SCHWAB STRATEGIC TRUST
17022,3911,06975210,,BASCO INC
17023,8711,81141R10,SE,SEA LIMITED
17024,6726,90291F10,ULVM,U S A A ETF TRUST
17025,6726,90291F20,USVM,U S A A ETF TRUST
17026,6726,90291F30,UIVM,U S A A ETF TRUST
17027,6726,90291F40,UEVM,U S A A ETF TRUST
17028,6726,90291F50,USTB,U S A A ETF TRUST
17029,6726,90291F60,UITB,U S A A ETF TRUST
17030,6726,92189F14,LFEQ,VANECK VECTORS E T F TRUST
17031,6726,98400T10,XFLT,X A I OCTAGON FL RT & ALT INC TT
17032,6799,G1892010,CIC,CAPITOL INVESTMENT CORP IV
17033,5051,L6735910,NEXA,NEXA RESOURCES S A
17034,9999,02136910,ALTR,ALTAIR ENGINEERING INC
17035,3589,30057T10,AQUA,EVOQUA WATER TECHNOLOGIES CORP
17036,6211,13765N10,CNNE,CANNAE HOLDINGS INC
17037,7372,78781P10,SAIL,SAILPOINT TECHNOLOGIES HLDGS INC
17038,9999,86089710,SFIX,STITCH FIX INC
17039,1221,20854L10,CEIX,CONSOL ENERGY INC NEW
17040,3714,G2709G10,DLPH,DELPHI TECHNOLOGIES PLC
17041,9999,63008J10,NAOV,NANOVIBRONIX INC
17042,9999,01811910,ALNA,ALLENA PHARMACEUTICALS INC
17043,9999,36100810,FNKO,FUNKO INC
17044,9999,84833T10,SPRO,SPERO THERAPEUTICS INC
17045,9999,00108J10,ACMR,A C M RESEARCH INC
17046,3674,03842Q10,AQ,AQUANTIA CORP
17047,6531,09629F10,BXG,BLUEGREEN VACATIONS CORP
17048,7810,,,WARNER BROS PICTURES INC
17049,3662,06977910,BASEB,BASE TEN SYS INC
17050,6733,21988010,CCT,CORPORATE CAPITAL TRUST INC
17051,6726,25460E64,PILL,DIREXION SHARES E T F TRUST
17052,6726,26922A58,EEMD,E T F SERIES SOLUTIONS
17053,6726,26922A59,SPDV,E T F SERIES SOLUTIONS
17054,6726,26923G83,EMEM,ETFIS SERIES TRUST I
17055,6726,29382880,ENTR,ENTREPRENEURSHARES SERIES TRUST
17056,3430,,,HOLLAND FURNACE CO
17057,3662,06977920,BASEA,BASE TEN SYS INC
17058,6799,35101A10,FEDU,FOUR SEASONS ED CAYMAN INC
17059,6726,35473P63,FLJH,FRANKLIN TEMPLETON E T F TRUST
17060,6726,35473P64,FLEH,FRANKLIN TEMPLETON E T F TRUST
17061,6726,35473P65,FLEE,FRANKLIN TEMPLETON E T F TRUST
17062,6726,35473P67,FLGB,FRANKLIN TEMPLETON E T F TRUST
17063,6726,35473P68,FLTW,FRANKLIN TEMPLETON E T F TRUST
17064,2390,,,INDUSTRIAL RAYON CORP
17065,,,,
17066,6726,35473P71,FLKR,FRANKLIN TEMPLETON E T F TRUST
17067,6726,35473P73,FLMX,FRANKLIN TEMPLETON E T F TRUST
17068,6726,35473P74,FLJP,FRANKLIN TEMPLETON E T F TRUST
17069,6726,35473P75,FLIY,FRANKLIN TEMPLETON E T F TRUST
17070,6726,35473P77,FLHK,FRANKLIN TEMPLETON E T F TRUST
17071,6726,35473P78,FLGR,FRANKLIN TEMPLETON E T F TRUST
17072,5310,,,INTERSTATE DEPT STORES INC
17073,1311,06984210,BSIC,BASIC EARTH SCIENCE SYS INC
17074,6726,35473P79,FLFR,FRANKLIN TEMPLETON E T F TRUST
17075,6726,35473P81,FLCH,FRANKLIN TEMPLETON E T F TRUST
17076,6726,35473P82,FLCA,FRANKLIN TEMPLETON E T F TRUST
17077,6726,35473P83,FLBR,FRANKLIN TEMPLETON E T F TRUST
17078,6726,35473P84,FLAU,FRANKLIN TEMPLETON E T F TRUST
17079,1389,40262950,GLF,GULFMARK OFFSHORE INC
17081,6726,43010E40,HFRO,HIGHLAND FLOATING RATE OPP FD
17082,Z,46136K10,IHTA,INVESCO HIGH INCOME 2024 TT FUND
17083,6726,46641Q75,JVAL,J P MORGAN E T F TRUST
17084,6726,46641Q76,JQUA,J P MORGAN E T F TRUST
17085,6726,46641Q77,JMOM,J P MORGAN E T F TRUST
17086,6726,46641Q78,JMIN,J P MORGAN E T F TRUST
17087,6726,46641Q79,JDIV,J P MORGAN E T F TRUST
17088,6719,47738D10,JT,JIANPU TECHNOLOGY INC
17089,6726,47804J84,JHSC,JOHN HANCOCK E T F TRUST
17090,Z,52464310,LGC,LEGACY ACQUISITION CORP
17091,7311,52730Q20,LEVB,LEVEL BRANDS INC
17092,3241,54150E10,LOMA,LOMA NEGRA CORP
17093,6022,59177410,MCB,METROPOLITAN BANK HOLDING CORP
17094,Z,69354V10,PPDF,P P DAI GROUP INC
17095,6726,74347B36,EMTY,PROSHARES TRUST
17096,6726,74347B37,CLIX,PROSHARES TRUST
17097,7374,81688310,SEND,SENDGRID INC
17098,Z,83409V10,SOGO,SOGOU INC
17099,1200,,,UNITED ELEC COAL COS
17100,Z,84651710,LOV,SPARK NETWORKS S E
17101,5090,,,WILCOX OIL CO
17102,2024,07012210,BROB,BASKIN ROBBINS ICE CREAM CO
17103,2834,98979F10,ZOM,ZOMEDICA PHARMACEUTICALS CORP
17104,9999,03753U10,APLS,APELLIS PHARMACEUTICALS INC
17105,9999,04287310,ASNS,ARSANIS INC
17106,9999,05988J10,BAND,BANDWIDTH INC
17107,,,,
17108,9999,12481V10,CBTX,C B T X INC
17109,9999,G2345N10,CMSS,C M SEVEN STAR ACQUISITION CORP
17110,9999,29604W10,ERYP,ERYTECH PHARMA S A
17112,6726,33739P30,FMHI,FIRST TR EXCHANGE TRADED FD III
17113,Z,42829510,HX,HEXINDAI INC
17114,,,,
17115,9999,N4482110,IFRX,INFLARX N V
17116,9999,54351810,LOOP,LOOP INDUSTRIES INC
17117,9999,58958P10,MRBK,MERIDIAN BANK
17119,6726,74255Y83,PXUS,PRINCIPAL EXCHANGE TRADED FUNDS
17120,9999,G7527110,RETO,RETO ECO SOLUTIONS INC
17121,9999,85917W10,SBT,STERLING BANCORP INC
17122,9999,81064810,SCPH,SCPHARMACEUTICALS INC
17123,6726,33741X10,SDVY,FIRST TRUST E T F VI
17124,6726,92206C57,VTC,VANGUARD SCOTTSDALE FUNDS
17125,9999,24823R10,DNLI,DENALI THERAPEUTICS INC
17126,,,,
17127,9999,G3206V10,ESTR,ESTRE AMBIENTAL INC
17128,2640,,,CROWN ZELLERBACH CORP
17129,Z,07014010,BASS,BASS FINANCIAL CORP
17130,9999,G9001E12,LILAK,LIBERTY LATIN AMERICA LTD
17131,9999,G9001E10,LILA,LIBERTY LATIN AMERICA LTD
17132,,,,
17133,,,,
17134,9999,08948210,BRPA,BIG ROCK PARTNERS ACQ CORP
17135,,,,
17136,3660,,,ELECTRIC & MUSICAL INDS LTD
17137,2511,07020310,BSET,BASSETT FURNITURE INDUSTRIES INC
17138,6726,45409B38,CLRG,INDEXIQ E T F TRUST
17139,9999,19249J10,CWBR,COHBAR INC
17140,9999,25686H10,DLPN,DOLPHIN ENTERTAINMENT INC
17141,9999,G2788T10,DOGZ,DOGNESS INTERNATIONAL CORP
17142,6726,04276568,DWCR,ARROW INVESTMENTS TRUST
17144,2040,,,GENERAL MILLS INC
17145,2329,07024510,BWKR,BASSETT WALKER
17146,,,,
17147,9999,52539T10,LACQ,LEISURE ACQUISITION CORP
17148,9999,55055010,LBC,LUTHER BURBANK CORP
17149,9999,54304F10,LFIN,LONGFIN CORP
17150,9999,52887710,LX,LEXINFINTECH HOLDINGS LTD
17151,9999,55381010,MVBF,M V B FINANCIAL CORP
17153,3589,07025810,BABL,BASTIAN BLESSING INC DE
17154,9999,67607910,ODT,ODONATE THERAPEUTICS INC
17155,9999,74766Q10,QTRX,QUANTERIX CORP
17156,6799,G8062D10,STNL,SENTINEL ENERGY SERVICES INC
17157,9999,G8947910,TRMD,T O R M PLC
17160,3490,,,YOUNG SPRING & WIRE CORP
17161,3444,07028410,BSIN,BASTIAN INDUSTRIES INC
17178,7389,23131L10,CURO,CURO GROUP HOLDINGS CORP
17180,,,,
17181,6726,26922A55,USAI,E T F SERIES SOLUTIONS
17182,7371,30283R40,FTNW,F T E NETWORKS INC
17183,6726,38747R30,HIPS,GRANITESHARES E T F TRUST
17184,6726,41653L50,HMOP,HARTFORD FUNDS E T TRUST
17185,6726,45782C20,LDRS,INNOVATOR E T F S TRUST
17186,6726,46641Q82,JPMF,J P MORGAN E T F TRUST
17188,Z,07268010,BAYA,BAYAMON FED SVGS & LN ASSN P R
17189,6726,46641Q86,JPED,J P MORGAN E T F TRUST
17190,6726,63873X20,LSST,NATIXIS E T F TRUST
17191,6726,78468R67,XKFS,SPDR SERIES TRUST
17192,6726,78468R68,XKST,SPDR SERIES TRUST
17193,6726,78468R69,XKII,SPDR SERIES TRUST
17194,6726,90290T60,BUY,U S C F ETF TRUST
17196,Z,07316710,BAYS,BAYSTATE CORP
17197,6726,90290T70,BUYN,U S C F ETF TRUST
17198,6726,97717Y81,WBAL,WISDOMTREE TRUST
17199,6726,97717Y83,WCHN,WISDOMTREE TRUST
17200,6799,G5698W11,LXFR,LUXFER HOLDINGS P L C
17201,Z,G6284810,MOSC,MOSAIC ACQUISITION CORP
17202,6726,46133E10,PIA,INVESCO MUNI PREMIUM INCOME TR
17203,6726,46133C10,OIC,INVESCO MUNICIPAL INC OPP TR III
17204,6726,46133A10,OIB,INVESCO MUNI INCOME OPP TRUST II
17205,6726,46132X10,OIA,INVESCO MUNICIPAL INCOME OPP TR
17206,6726,46130L10,IIC,INVESCO CALIF INSD MUNI INC TR
17207,6726,46133F10,IQN,INVESCO NY QUALITY MUNI SECS
17209,2816,07273020,BAYR,BAYER A G
17210,6726,46133J10,IQM,INVESCO QUALITY MUNICIPAL SECS
17211,6726,46130M10,IQC,INVESCO CALIF QUALITY MUNI SECS
17212,6726,46133H10,IQT,INVESCO QUALITY MUNI INVT TR
17213,6726,46133G10,IQI,INVESCO QUALITY MUNI INCOME TR
17214,6726,46132P10,IIM,INVESCO INSURED MUNI INCOME TR
17215,6726,46130Y10,IMC,INVESCO INSURED MUNI BOND TRUST
17216,2030,,,WESSON OIL & SNOWDRIFT INC
17217,5411,07279710,BAYM,BAYLESS A J MKTS INC
17218,6726,46130W10,ICS,INVESCO INSURED CALIF MUNI SECS
17219,6726,46132T10,IMS,INVESCO INSURED MUNI SECURITIES
17220,6726,46132W10,IMT,INVESCO INSURED MUNICIPAL TR
17221,1389,53115L10,LBRT,LIBERTY OILFIELD SERVICES INC
17222,9999,45623710,ILPT,INDUSTRIAL LOGISTICS PPTYS TR
17223,Z,00090Q10,ADT,A D T INC
17224,2250,,,ADAMS MILLIS CORP
17225,2328,07286910,BAYL,BAYLY CORP
17226,6798,03064D10,COLD,AMERICOLD REALTY TRUST
17227,3569,G3910810,GTES,GATES INDUSTRIAL CORP PLC
17228,6726,02507210,KORP,AMERICAN CENTURY E T F TRUST
17229,6726,02507220,VALQ,AMERICAN CENTURY E T F TRUST
17230,6726,03210860,BLOK,AMPLIFY ETF TRUST
17231,6726,04276569,DOGS,ARROW INVESTMENTS TRUST
17232,2060,,,CENTRAL AGUIRRE SUGAR CO
17233,,,,
17234,3661,05351X10,AVYA,AVAYA HOLDINGS CORP
17235,6726,23305125,HYUP,D B X ETF TRUST
17236,6726,23305126,HYDW,D B X ETF TRUST
17237,6726,23305128,SHYL,D B X ETF TRUST
17238,6726,30150576,KOIN,EXCHANGE TRADED CONCEPTS TR
17239,6726,30151E84,PRID,EXCHANGE LISTED FUNDS TRUST
17240,3210,,,ANCHOR HOCKING GLASS CORP
17241,Z,05704810,BAID,BAIRD & WARNER MTG & RLTY INVS
17242,6726,30151E85,HONR,EXCHANGE LISTED FUNDS TRUST
17243,6726,31609271,FIVA,FIDELITY COVINGTON TRUST
17244,6726,31609272,FIDI,FIDELITY COVINGTON TRUST
17245,6799,37518N10,GIG,GIGCAPITAL INC
17246,6726,38748T10,PLTM,GRANITESHARES PLATINUM TRUST
17247,6726,46641Q74,JPMB,J P MORGAN E T F TRUST
17248,6726,46641Q81,JPLS,J P MORGAN E T F TRUST
17249,6726,50076782,KARS,KRANESHARES TRUST
17250,1479,53680Q20,LAC,LITHIUM AMERICAS CORP
17251,5211,65441V10,NINE,NINE ENERGY SERVICES INC
17252,971,72814N10,AGS,PLAYAGS INC
17253,6799,85208R10,CEF,SPROTT PHYSICAL GOLD & SILVER TR
17254,7374,G6870710,PAGS,PAGSEGURO DIGITAL LTD
17255,2782,G7476010,RWGE,REGALWOOD GLOBAL ENERGY LTD
17256,9999,04225U10,ARMO,A R M O BIOSCIENCES INC
17257,6726,75605A70,BLCN,REALITY SHARES E T F TR
17258,9999,19516Q20,CLGN,COLLPLANT HOLDINGS LTD
17260,5311,07327510,BAZR,BAZAR INC
17262,9999,22978P10,CUE,CUE BIOPHARMA INC
17263,9999,30234E10,EYEN,EYENOVIA INC
17264,6726,86280R50,HNDL,STRATEGY SHARES
17265,6726,33741X20,LEGR,FIRST TRUST E T F VI
17266,9999,58685810,MNLO,MENLO THERAPEUTICS INC
17267,2020,,,PET MILK CO
17268,7395,07367510,BPHO,BEACON PHOTO SVC INC
17269,9999,64044210,NMRD,NEMAURA MEDICAL INC
17270,9999,67012D10,NVMM,NOVUME SOLUTIONS INC
17271,,,,
17272,9999,76133L10,TORC,RESTORBIO INC
17273,1389,30283W10,FTSI,F T S INTERNATIONAL INC
17276,1382,07368010,BEAC,BEACON RESOURCES CORP
17277,4511,89336410,TW,TRANS WORLD CORP
17278,3312,63654010,NII,NATIONAL INTERGROUP INC
17279,2111,54414710,LO,LORILLARD INC
17281,2519,12720310,WHD,CACTUS INC
17282,6726,33735D10,FVL,FIRST TRUST VALUE LINE 100 FD
17284,,,,
17285,6726,33735A10,FVD,FIRST TRUST VALUE LINE DIVID FD
17286,4911,15503820,CEPU,CENTRAL PUERTO S A
17287,6798,19626A10,CLNC,COLONY NORTHSTAR CREDIT RE INC
17288,6726,25460E57,PPTB,DIREXION SHARES E T F TRUST
17289,6726,25460E59,PPDM,DIREXION SHARES E T F TRUST
17290,6726,25460E61,PPEM,DIREXION SHARES E T F TRUST
17291,5410,,,SAFEWAY STORES INC
17292,5961,07379910,BCRK,BEAR CREEK CORP
17293,6726,25460E63,PPMC,DIREXION SHARES E T F TRUST
17294,6726,26922A49,VSL,E T F SERIES SOLUTIONS
